country_code,year,indicator_id,value
WSM,2021,8,3945.71948874755
WSM,2021,9,9226.14943469658
WSM,2021,10,10148.112770665
WSM,2021,11,3947.64517905415
WSM,2021,12,-7.87643194778342
WSM,2021,13,23868.9484292263
WSM,2021,14,..
WSM,2021,15,..
WSM,2021,16,2169453400.00001
WSM,2021,17,60.8888856520264
WSM,2021,18,19.1135859058667
WSM,2021,38,0.323013773500287
WSM,2021,40,0.280275449205485
SMR,2021,1,1604162946.37945
SMR,2021,2,1307511531.63546
SMR,2021,3,1568726185.4256
SMR,2021,4,1855395999.76534
SMR,2021,5,119.978000000001
SMR,2021,6,119.978000000001
SMR,2021,7,13.8977895076234
SMR,2021,8,46834.1395065822
SMR,2021,9,38173.2900746076
SMR,2021,10,45799.549965713
SMR,2021,11,54168.9828262684
SMR,2021,12,15.6202890686695
SMR,2021,13,..
SMR,2021,14,..
SMR,2021,15,..
SMR,2021,16,1568726185.42561
SMR,2021,17,342.470174007962
SMR,2021,18,91.3212241337492
SMR,2021,38,..
SMR,2021,40,..
STP,2021,1,317023957.753826
STP,2021,2,4151193000
STP,2021,3,10942039000
STP,2021,4,524402455.54816
STP,2021,5,263.587816803507
STP,2021,6,263.587816803507
STP,2021,7,1.89929891337832
STP,2021,8,1428.28676097975
STP,2021,9,18702.353116088
STP,2021,10,49297.1242695789
STP,2021,11,2362.58827248102
STP,2021,12,-0.17852659147141
STP,2021,13,45051.5018187489
STP,2021,14,..
STP,2021,15,..
STP,2021,16,10942039000
STP,2021,17,..
STP,2021,18,19.7573405317535
STP,2021,38,0.140282256992598
STP,2021,40,1.88439596006627
SAU,2021,1,727553801683.839
SAU,2021,2,3251641862000
SAU,2021,3,3278085000000
SAU,2021,4,874156000000
SAU,2021,5,100.813224184035
SAU,2021,6,100.813224184035
SAU,2021,7,5.07511034987979
SAU,2021,8,23633.8601193936
SAU,2021,9,105626.345085429
SAU,2021,10,106485.324068376
SAU,2021,11,28396.0864182336
SAU,2021,12,7.69692769433404
SAU,2021,13,125725.773782756
SAU,2021,14,..
SAU,2021,15,..
SAU,2021,16,3278084999999.99
SAU,2021,17,57.1428135634067
SAU,2021,18,9.61887103236337
SAU,2021,38,0.340465668112451
SAU,2021,40,0.000897108905666679
SEN,2021,1,24359596784.117
SEN,2021,2,14249242374000
SEN,2021,3,15261119000000
SEN,2021,4,27520784129.7508
SEN,2021,5,107.101266154658
SEN,2021,6,107.101266154658
SEN,2021,7,6.54400109964304
SEN,2021,8,1414.5395109385
SEN,2021,9,827440.475209523
SEN,2021,10,886199.225625516
SEN,2021,11,1598.10676952274
SEN,2021,12,3.8734325976821
SEN,2021,13,14143.9099943861
SEN,2021,14,..
SEN,2021,15,..
SEN,2021,16,15261119000000.1
SEN,2021,17,69.3759939883832
SEN,2021,18,18.4515413308284
SEN,2021,38,0.170066248673892
SEN,2021,40,1.50333498944711
SRB,2021,1,51022858874.9258
SRB,2021,2,6576024000000
SRB,2021,3,6576024000000
SRB,2021,4,66159884072.5308
SRB,2021,5,100
SRB,2021,6,100
SRB,2021,7,7.94905650472278
SRB,2021,8,7465.67530944906
SRB,2021,9,962205.197703475
SRB,2021,10,962205.197703475
SRB,2021,11,9680.52798074468
SRB,2021,12,8.97258082321535
SRB,2021,13,53351.332857835
SRB,2021,14,..
SRB,2021,15,..
SRB,2021,16,6576024000000
SRB,2021,17,112.342298324945
SRB,2021,18,25.3331037671062
SRB,2021,38,..
SRB,2021,40,0.330932972111187
SYC,2021,1,1687886479.31967
SYC,2021,2,22700118500
SYC,2021,3,25163758400
SYC,2021,4,1487173794.80528
SYC,2021,5,110.852982551611
SYC,2021,6,110.852982551611
SYC,2021,7,0.552281631207279
SYC,2021,8,17005.0422063679
SYC,2021,9,228698.125088154
SYC,2021,10,253518.692699833
SYC,2021,11,14982.9111487767
SYC,2021,12,-0.254097866449726
SYC,2021,13,..
SYC,2021,14,..
SYC,2021,15,..
SYC,2021,16,25163758400
SYC,2021,17,183.77081501466
SYC,2021,18,136.761915897699
SYC,2021,38,0.384644117629254
SYC,2021,40,0.120645132507182
SLE,2021,1,8378218842.36525
SLE,2021,2,55920035000
SLE,2021,3,74800718000
SLE,2021,4,7165214367.64956
SLE,2021,5,133.763718137873
SLE,2021,6,133.763718137873
SLE,2021,7,5.8968527047094
SLE,2021,8,1035.03777484863
SLE,2021,9,6908.31186017546
SLE,2021,10,9240.81480473036
SLE,2021,11,885.184270659578
SLE,2021,12,3.51527957069044
SLE,2021,13,9109.34868885454
SLE,2021,14,..
SLE,2021,15,..
SLE,2021,16,74800717999.9999
SLE,2021,17,42.1536156912291
SLE,2021,18,4.77999433618454
SLE,2021,38,0.0460598248391267
SLE,2021,40,8.82423302294365
SGP,2021,1,368871820049.825
SGP,2021,2,507134200000
SGP,2021,3,583221500000
SGP,2021,4,434111559282.849
SGP,2021,5,115.003385691598
SGP,2021,6,115.003385691598
SGP,2021,7,9.69076687082064
SGP,2021,8,67638.6459886659
SGP,2021,9,92991.3014713675
SGP,2021,10,106943.145090753
SGP,2021,11,79601.4129622433
SGP,2021,12,14.3619661171204
SGP,2021,13,222730.365342665
SGP,2021,14,..
SGP,2021,15,..
SGP,2021,16,583221500000
SGP,2021,17,329.78497877736
SGP,2021,18,122.008074710829
SGP,2021,38,0.0774401517831431
SGP,2021,40,0.000180989109199595
SXM,2021,1,1240255611.86927
SXM,2021,2,2267292600
SXM,2021,3,2421997200
SXM,2021,4,1353071061.45251
SXM,2021,5,106.823318701786
SXM,2021,6,106.823318701786
SXM,2021,7,4.57759677933345
SXM,2021,8,29834.6350068383
SXM,2021,9,54540.2468066681
SXM,2021,10,58261.7016670275
SXM,2021,11,32548.4366854902
SXM,2021,12,3.16129245692684
SXM,2021,13,..
SXM,2021,14,..
SXM,2021,15,..
SXM,2021,16,2421997200.00001
SXM,2021,17,..
SXM,2021,18,64.5931780515683
SXM,2021,38,..
SXM,2021,40,..
SVK,2021,1,102523269375.456
SVK,2021,2,92403856000
SVK,2021,3,101960012000
SVK,2021,4,120592216208.386
SVK,2021,5,110.341728596261
SVK,2021,6,110.341728596261
SVK,2021,7,5.72698854011892
SVK,2021,8,18821.1163135169
SVK,2021,9,16963.4048171489
SVK,2021,10,18717.7141040236
SVK,2021,11,22138.1949833348
SVK,2021,12,5.95174767575104
SVK,2021,13,81319.9971325864
SVK,2021,14,..
SVK,2021,15,..
SVK,2021,16,101960012000
SVK,2021,17,181.857446230979
SVK,2021,18,18.8772767678976
SVK,2021,38,0.175420647223933
SVK,2021,40,0.1989552526273
SVN,2021,1,51983646872.7637
SVN,2021,2,46852675000
SVN,2021,3,52022646000
SVN,2021,4,61529280461.092
SVN,2021,5,111.034526843985
SVN,2021,6,111.034526843985
SVN,2021,7,8.38965032094461
SVN,2021,8,24659.2499013385
SVN,2021,9,22225.2937389918
SVN,2021,10,24677.7497427753
SVN,2021,11,29187.369382785
SVN,2021,12,8.09863398767787
SVN,2021,13,97232.6300377263
SVN,2021,14,..
SVN,2021,15,..
SVN,2021,16,52022646000
SVN,2021,17,162.082728356416
SVN,2021,18,28.2638542714711
SVN,2021,38,0.142299326520224
SVN,2021,40,0.161994846724178
SST,2021,1,228990022558.652
SST,2021,2,..
SST,2021,3,..
SST,2021,4,258942107761.124
SST,2021,5,..
SST,2021,6,..
SST,2021,7,7.2026232150623
SST,2021,8,11578.075658116
SST,2021,9,..
SST,2021,10,..
SST,2021,11,13092.4975736112
SST,2021,12,6.08763007569576
SST,2021,13,57631.0391656109
SST,2021,14,..
SST,2021,15,..
SST,2021,16,..
SST,2021,17,138.868364257311
SST,2021,18,59.7326383694003
SST,2021,38,0.22555212077046
SST,2021,40,0.450031644442484
SLB,2021,1,1474218469.89734
SLB,2021,2,10639000000
SLB,2021,3,12228200000
SLB,2021,4,1522794913.0914
SLB,2021,5,114.937494125388
SLB,2021,6,114.937494125388
SLB,2021,7,2.56434975416948
SLB,2021,8,1933.17055918223
SLB,2021,9,13951.1218988947
SLB,2021,10,16035.0699129678
SLB,2021,11,1996.86976779348
SLB,2021,12,0.130939472508416
SLB,2021,13,4914.24347605789
SLB,2021,14,..
SLB,2021,15,..
SLB,2021,16,12228200000
SLB,2021,17,66.6394072717162
SLB,2021,18,12.7019682882818
SLB,2021,38,0.199789051046931
SLB,2021,40,18.395048524098
SOM,2021,1,7976673824.29041
SOM,2021,2,266498242017700
SOM,2021,3,246953899455700
SOM,2021,4,9483997404.25227
SOM,2021,5,92.6662395916661
SOM,2021,6,92.6662395916661
SOM,2021,7,3.45822792939802
SOM,2021,8,461.842091966231
SOM,2021,9,15430003.5716612
SOM,2021,10,14298404.0787182
SOM,2021,11,549.114743546859
SOM,2021,12,-0.257094286284627
SOM,2021,13,9686.81795911183
SOM,2021,14,..
SOM,2021,15,..
SOM,2021,16,246953899455700
SOM,2021,17,79.0932313826607
SOM,2021,18,..
SOM,2021,38,0.0385283061568206
SOM,2021,40,11.2356934915275
ZAF,2021,1,354021006263.537
ZAF,2021,2,4514015636600
ZAF,2021,3,6220151638900
ZAF,2021,4,420886877628.703
ZAF,2021,5,137.796413208375
ZAF,2021,6,137.796413208375
ZAF,2021,7,4.95503259440756
ZAF,2021,8,5756.19549409213
ZAF,2021,9,73395.5217570222
ZAF,2021,10,101136.396436749
ZAF,2021,11,6843.39941886204
ZAF,2021,12,3.35053090110557
ZAF,2021,13,50773.6461226722
ZAF,2021,14,..
ZAF,2021,15,..
ZAF,2021,16,6220151638900
ZAF,2021,17,56.0347138372399
ZAF,2021,18,5.39794159639842
ZAF,2021,38,0.508174124105386
ZAF,2021,40,0.63026707703441
SAS,2021,1,3598528699130.5
SAS,2021,2,..
SAS,2021,3,..
SAS,2021,4,4079874340683.11
SAS,2021,5,..
SAS,2021,6,..
SAS,2021,7,8.76361420829579
SAS,2021,8,1879.85017183937
SAS,2021,9,..
SAS,2021,10,..
SAS,2021,11,2131.30229648282
SAS,2021,12,7.67729672527646
SAS,2021,13,21224.3617880259
SAS,2021,14,..
SAS,2021,15,..
SAS,2021,16,..
SAS,2021,17,42.4703990902772
SAS,2021,18,10.4479827380798
SAS,2021,38,0.204059425463886
SAS,2021,40,0.152875391386621
TSA,2021,1,3598528699130.5
TSA,2021,2,..
TSA,2021,3,..
TSA,2021,4,4079874340683.1
TSA,2021,5,..
TSA,2021,6,..
TSA,2021,7,8.76361420829579
TSA,2021,8,1879.85017183937
TSA,2021,9,..
TSA,2021,10,..
TSA,2021,11,2131.30229648282
TSA,2021,12,7.67729672527646
TSA,2021,13,21224.3617880259
TSA,2021,14,..
TSA,2021,15,..
TSA,2021,16,..
TSA,2021,17,42.4703990902772
TSA,2021,18,10.4479827380798
TSA,2021,38,0.204059425463886
TSA,2021,40,0.152875391386621
SSD,2021,1,..
SSD,2021,2,..
SSD,2021,3,..
SSD,2021,4,..
SSD,2021,5,..
SSD,2021,6,..
SSD,2021,7,..
SSD,2021,8,..
SSD,2021,9,..
SSD,2021,10,..
SSD,2021,11,..
SSD,2021,12,..
SSD,2021,13,..
SSD,2021,14,..
SSD,2021,15,..
SSD,2021,16,..
SSD,2021,17,..
SSD,2021,18,51.5105706815278
SSD,2021,38,..
SSD,2021,40,..
ESP,2021,1,1267004457572.21
ESP,2021,2,1141946586000
ESP,2021,3,1235474000000
ESP,2021,4,1461244901852.69
ESP,2021,5,108.190174141823
ESP,2021,6,108.190174141823
ESP,2021,7,6.6831441850028
ESP,2021,8,26721.1481805453
ESP,2021,9,24083.6752833876
ESP,2021,10,26056.1702288482
ESP,2021,11,30817.6828559001
ESP,2021,12,6.57033396471437
ESP,2021,13,104986.422799029
ESP,2021,14,..
ESP,2021,15,..
ESP,2021,16,1235474000000
ESP,2021,17,66.524588943191
ESP,2021,18,13.2989392378299
ESP,2021,38,0.113267587398683
ESP,2021,40,0.0179665098501539
LKA,2021,1,96612712766.2867
LKA,2021,2,13125504912983.4
LKA,2021,3,17612370437614.1
LKA,2021,4,88609324901.9774
LKA,2021,5,134.184327036383
LKA,2021,6,134.184327036383
LKA,2021,7,4.2074764951157
LKA,2021,8,4360.56656284016
LKA,2021,9,592413.112158485
LKA,2021,10,794925.547825153
LKA,2021,11,3999.33764677637
LKA,2021,12,3.09278196860629
LKA,2021,13,39270.6983832458
LKA,2021,14,..
LKA,2021,15,..
LKA,2021,16,17612370437614.2
LKA,2021,17,41.2299754068976
LKA,2021,18,3.79595549612966
LKA,2021,38,0.0716391511721648
LKA,2021,40,0.0832444969793704
KNA,2021,1,889500509.777815
KNA,2021,2,2019320000
KNA,2021,3,2318280000
KNA,2021,4,858622222.222222
KNA,2021,5,114.804983855952
KNA,2021,6,114.804983855952
KNA,2021,7,0.479678356753311
KNA,2021,8,19021.4594824501
KNA,2021,9,43182.0028655133
KNA,2021,10,49575.0914184291
KNA,2021,11,18361.1449697886
KNA,2021,12,0.709589303103471
KNA,2021,13,..
KNA,2021,14,..
KNA,2021,15,..
KNA,2021,16,2318280000.00001
KNA,2021,17,..
KNA,2021,18,59.6193125970427
KNA,2021,38,0.0892057444554526
KNA,2021,40,0
LCA,2021,1,1666863089.92952
LCA,2021,2,4664300000
LCA,2021,3,5041400000
LCA,2021,4,1867185185.18518
LCA,2021,5,108.08481444161
LCA,2021,6,108.08481444161
LCA,2021,7,11.5994736212466
LCA,2021,8,9337.0177901296
LCA,2021,9,26127.3120399727
LCA,2021,10,28239.6567369848
LCA,2021,11,10459.1321248092
LCA,2021,12,11.4294382372324
LCA,2021,13,44990.6750084199
LCA,2021,14,..
LCA,2021,15,..
LCA,2021,16,5041400000.00002
LCA,2021,17,..
LCA,2021,18,49.6200123766955
LCA,2021,38,0.0821119611444023
LCA,2021,40,0.0134294898917373
MAF,2021,1,..
MAF,2021,2,510672500
MAF,2021,3,548900000
MAF,2021,4,649206262.847519
MAF,2021,5,107.485717362889
MAF,2021,6,..
MAF,2021,7,4.89999967133534
MAF,2021,8,..
MAF,2021,9,17044.5746136644
MAF,2021,10,18320.4832949501
MAF,2021,11,21668.3776525323
MAF,2021,12,11.2897229582813
MAF,2021,13,..
MAF,2021,14,..
MAF,2021,15,..
MAF,2021,16,..
MAF,2021,17,..
MAF,2021,18,..
MAF,2021,38,..
MAF,2021,40,..
VCT,2021,1,837088394.191465
VCT,2021,2,2331060000
VCT,2021,3,2355010000
VCT,2021,4,872225925.925926
VCT,2021,5,101.027429581392
VCT,2021,6,101.027429581392
VCT,2021,7,0.75379707990075
VCT,2021,8,8139.63685875735
VCT,2021,9,22666.6407366712
VCT,2021,10,22899.5245087076
VCT,2021,11,8481.30537359541
VCT,2021,12,1.4248947063312
VCT,2021,13,39885.6638582747
VCT,2021,14,..
VCT,2021,15,..
VCT,2021,16,2355010000
VCT,2021,17,..
VCT,2021,18,22.8809640707449
VCT,2021,38,0.0556482233509484
VCT,2021,40,0.0193291690653381
SSF,2021,1,1869264625978.87
SSF,2021,2,..
SSF,2021,3,..
SSF,2021,4,1935057601074.18
SSF,2021,5,..
SSF,2021,6,..
SSF,2021,7,4.3264986817543
SSF,2021,8,1559.00419921084
SSF,2021,9,..
SSF,2021,10,..
SSF,2021,11,1613.8768603775
SSF,2021,12,1.71649369350678
SSF,2021,13,11473.1482297795
SSF,2021,14,..
SSF,2021,15,..
SSF,2021,16,..
SSF,2021,17,57.0594720577623
SSF,2021,18,8.54207421316498
SSF,2021,38,0.169377224931448
SSF,2021,40,2.38053801238468
SSA,2021,1,1867576739499.55
SSA,2021,2,..
SSA,2021,3,..
SSA,2021,4,1933570427279.37
SSA,2021,5,..
SSA,2021,6,..
SSA,2021,7,4.33003791419443
SSA,2021,8,1557.7254214627
SSA,2021,9,..
SSA,2021,10,..
SSA,2021,11,1612.77003780241
SSA,2021,12,1.71979756129809
SSA,2021,13,11473.1482297795
SSA,2021,14,..
SSA,2021,15,..
SSA,2021,16,..
SSA,2021,17,56.9191672940877
SSA,2021,18,8.43993866429618
SSA,2021,38,0.169250226202338
SSA,2021,40,2.38228319552898
TSS,2021,1,1869264625978.87
TSS,2021,2,..
TSS,2021,3,..
TSS,2021,4,1935057601074.18
TSS,2021,5,..
TSS,2021,6,..
TSS,2021,7,4.32649868175427
TSS,2021,8,1559.00419921084
TSS,2021,9,..
TSS,2021,10,..
TSS,2021,11,1613.8768603775
TSS,2021,12,1.71649369350675
TSS,2021,13,11473.1482297795
TSS,2021,14,..
TSS,2021,15,..
TSS,2021,16,..
TSS,2021,17,57.0594720577624
TSS,2021,18,8.54207421316498
TSS,2021,38,0.169377224931448
TSS,2021,40,2.38053801238468
SDN,2021,1,48525909156.8784
SDN,2021,2,19693572000
SDN,2021,3,13387162837400
SDN,2021,4,34229513774.9936
SDN,2021,5,67977.321927175
SDN,2021,6,67977.321927175
SDN,2021,7,-1.8685204827207
SDN,2021,8,1009.54888916016
SDN,2021,9,409.711517333984
SDN,2021,10,278510.90625
SDN,2021,11,712.122009277344
SDN,2021,12,-4.47700779563793
SDN,2021,13,16262.3129821283
SDN,2021,14,..
SDN,2021,15,..
SDN,2021,16,13387162837400
SDN,2021,17,4.12754863828426
SDN,2021,18,8.77409380108307
SDN,2021,38,0.147372455810831
SDN,2021,40,2.81389455122223
SUR,2021,1,4309144555.20541
SUR,2021,2,14722912000
SUR,2021,3,61226087000
SUR,2021,4,3107923197.96954
SUR,2021,5,415.855823902228
SUR,2021,6,415.855823902228
SUR,2021,7,-2.43538583612838
SUR,2021,8,6973.89941868115
SUR,2021,9,23827.4920051271
SUR,2021,10,99088.0131931587
SUR,2021,11,5029.84838543953
SUR,2021,12,-3.31629942420831
SUR,2021,13,50802.3036367573
SUR,2021,14,..
SUR,2021,15,..
SUR,2021,16,61226087000
SUR,2021,17,..
SUR,2021,18,20.3951397345801
SUR,2021,38,0.228639926765984
SUR,2021,40,1.64873811666235
SWE,2021,1,567227918052.988
SWE,2021,2,4784477205000
SWE,2021,3,5464876000000
SWE,2021,4,637186904843.636
SWE,2021,5,114.220964294468
SWE,2021,6,114.220964294468
SWE,2021,7,5.9375085730744
SWE,2021,8,54458.3535600817
SWE,2021,9,459347.544324681
SWE,2021,10,524671.194590608
SWE,2021,11,61174.9680215622
SWE,2021,12,5.30316368411722
SWE,2021,13,129495.281940245
SWE,2021,14,..
SWE,2021,15,..
SWE,2021,16,5464876000000.01
SWE,2021,17,90.2779861793753
SWE,2021,18,28.7452132687172
SWE,2021,38,0.0610908247712847
SWE,2021,40,0.179786890775554
CHE,2021,1,770529214794.414
CHE,2021,2,741542929000
CHE,2021,3,743330231000
CHE,2021,4,813408787222.499
CHE,2021,5,100.241024751245
CHE,2021,6,100.241024751245
CHE,2021,7,5.39188804141473
CHE,2021,8,88520.3220012179
CHE,2021,9,85190.3050429052
CHE,2021,10,85395.63476372
CHE,2021,11,93446.4344518943
CHE,2021,12,4.5881921178937
CHE,2021,13,148352.508529963
CHE,2021,14,..
CHE,2021,15,..
CHE,2021,16,743330230999.997
CHE,2021,17,130.25616282247
CHE,2021,18,36.8731102945603
CHE,2021,38,0.0534705546321311
CHE,2021,40,0.00859511306158471
SYR,2021,1,15882796969.6273
SYR,2021,2,691748000000
SYR,2021,3,41455877000000
SYR,2021,4,14353205678.4991
SYR,2021,5,5992.9160619185
SYR,2021,6,5992.9160619185
SYR,2021,7,1.85421590064124
SYR,2021,8,734.334236323426
SYR,2021,9,31982.669065131
SYR,2021,10,1916694.51143448
SYR,2021,11,663.614245706815
SYR,2021,12,-0.874333294023842
SYR,2021,13,21468.9479188448
SYR,2021,14,..
SYR,2021,15,..
SYR,2021,16,41455877000000
SYR,2021,17,61.2204850955149
SYR,2021,18,..
SYR,2021,38,0.255364106264882
SYR,2021,40,..
TJK,2021,1,12499200274.9255
TJK,2021,2,8272675900
TJK,2021,3,101076300000
TJK,2021,4,8937805347.13963
TJK,2021,5,1221.80901587115
TJK,2021,6,1221.80901587115
TJK,2021,7,9.39999955037523
TJK,2021,8,1254.06999592306
TJK,2021,9,830.014273232983
TJK,2021,10,10141.189223378
TJK,2021,11,896.748053372182
TJK,2021,12,7.01157366120653
TJK,2021,13,17427.3926813268
TJK,2021,14,..
TJK,2021,15,..
TJK,2021,16,101076300000
TJK,2021,17,71.825937435383
TJK,2021,18,7.59008365625609
TJK,2021,38,0.236069861033949
TJK,2021,40,1.00818663938698
TZA,2021,1,64226431583.1539
TZA,2021,2,127804659129300
TZA,2021,3,162349974723800
TZA,2021,4,70655628147.8986
TZA,2021,5,127.029777967289
TZA,2021,6,127.029777967289
TZA,2021,7,4.32138429480482
TZA,2021,8,1054.31726074219
TZA,2021,9,2097993.75
TZA,2021,10,2665077
TZA,2021,11,1159.85656738281
TZA,2021,12,1.25401761079502
TZA,2021,13,7328.79547960156
TZA,2021,14,..
TZA,2021,15,..
TZA,2021,16,162349974723800
TZA,2021,17,29.9151840074048
TZA,2021,18,6.68704576430668
TZA,2021,38,0.0906804482992054
TZA,2021,40,2.39316354560753
THA,2021,1,439150043937.792
THA,2021,2,10419571000000
THA,2021,3,16188611000000
THA,2021,4,506256494297.34
THA,2021,5,155.367346697863
THA,2021,6,155.367346697863
THA,2021,7,1.56818176501186
THA,2021,8,6122.49238460162
THA,2021,9,145266.395800139
THA,2021,10,225696.544798293
THA,2021,11,7058.0694998852
THA,2021,12,1.44661826857285
THA,2021,13,36350.130517514
THA,2021,14,..
THA,2021,15,..
THA,2021,16,16188611000000
THA,2021,17,117.144503626655
THA,2021,18,16.4652844419452
THA,2021,38,0.184205180893323
THA,2021,40,0.362259862876361
TLS,2021,1,2721465328.86905
TLS,2021,2,2721465500
TLS,2021,3,3624889700
TLS,2021,4,3624889700
TLS,2021,5,133.196239305624
TLS,2021,6,133.196239305624
TLS,2021,7,5.363126627216
TLS,2021,8,2015.69270191369
TLS,2021,9,2015.69282866431
TLS,2021,10,2684.82704373402
TLS,2021,11,2684.82704373402
TLS,2021,12,3.48348588804535
TLS,2021,13,16511.3120318521
TLS,2021,14,..
TLS,2021,15,..
TLS,2021,16,3624889700
TLS,2021,17,99.8674221728733
TLS,2021,18,15.9603145163714
TLS,2021,38,0.0722563240721008
TLS,2021,40,0.0537192368212247
TGO,2021,1,7415213717.65264
TGO,2021,2,4447868932700
TGO,2021,3,4626030000000
TGO,2021,4,8342243645.94438
TGO,2021,5,104.005537707961
TGO,2021,6,104.005537707961
TGO,2021,7,5.99087610392314
TGO,2021,8,835.199051274184
TGO,2021,9,500977.592046927
TGO,2021,10,521044.438404803
TGO,2021,11,939.613373786407
TGO,2021,12,3.49988645176158
TGO,2021,13,7686.77979876406
TGO,2021,14,..
TGO,2021,15,..
TGO,2021,16,4626029999999.98
TGO,2021,17,57.5850134996963
TGO,2021,18,..
TGO,2021,38,0.107511017811296
TGO,2021,40,2.98358217087813
TON,2021,1,494041235.450787
TON,2021,2,1043636972.71042
TON,2021,3,1180479362.16293
TON,2021,4,518228012.09129
TON,2021,5,113.112067992102
TON,2021,6,113.112067992102
TON,2021,7,0.362601971842835
TON,2021,8,4683.2992269484
TON,2021,9,9893.23132723879
TON,2021,10,11190.4385454823
TON,2021,11,4912.57950603175
TON,2021,12,0.566200387066786
TON,2021,13,21067.8274269244
TON,2021,14,..
TON,2021,15,..
TON,2021,16,1180479362.16293
TON,2021,17,66.1742943253212
TON,2021,18,24.1242468257663
TON,2021,38,0.271521545157409
TON,2021,40,0.0407524657583253
TTO,2021,1,21356182724.5042
TTO,2021,2,148160543800
TTO,2021,3,165559635400
TTO,2021,4,24496397204.7176
TTO,2021,5,111.743404251733
TTO,2021,6,111.743404251733
TTO,2021,7,-1.03742621022469
TTO,2021,8,15616.2902959174
TTO,2021,9,108339.495509514
TTO,2021,10,121062.240431484
TTO,2021,11,17912.5106245714
TTO,2021,12,-1.0977057917612
TTO,2021,13,68720.8975994992
TTO,2021,14,..
TTO,2021,15,..
TTO,2021,16,165559635400
TTO,2021,17,..
TTO,2021,18,11.1278428826085
TTO,2021,38,0.679814801142952
TTO,2021,40,0.0543014411044929
TUN,2021,1,47020260421.799
TUN,2021,2,92236101300
TUN,2021,3,130815400000
TUN,2021,4,46812290143.344
TUN,2021,5,141.826679744973
TUN,2021,6,141.826679744973
TUN,2021,7,4.7363207484732
TUN,2021,8,3902.54258302726
TUN,2021,9,7655.3236793386
TUN,2021,10,10857.2913981366
TUN,2021,11,3885.28166485296
TUN,2021,12,4.08814174869963
TUN,2021,13,42490.6798102007
TUN,2021,14,..
TUN,2021,15,..
TUN,2021,16,130815400000
TUN,2021,17,94.0959550633947
TUN,2021,18,20.3938005476839
TUN,2021,38,0.208000587105486
TUN,2021,40,0.209270738302313
TUR,2021,1,1131775463573.96
TUR,2021,2,2010800442600
TUR,2021,3,7256141737200
TUR,2021,4,819865223976.115
TUR,2021,5,360.858371794353
TUR,2021,6,360.858371794353
TUR,2021,7,11.4393956926566
TUR,2021,8,13449.9291299333
TUR,2021,9,23896.1917075004
TUR,2021,10,86231.4083165431
TUR,2021,11,9743.21277804855
TUR,2021,12,10.4294060712136
TUR,2021,13,89363.7934746156
TUR,2021,14,..
TUR,2021,15,..
TUR,2021,16,7256141737200
TUR,2021,17,71.0824439613318
TUR,2021,18,11.3030772973363
TUR,2021,38,0.174845020425079
TUR,2021,40,0
TKM,2021,1,51408146222.3962
TKM,2021,2,69297449100
TKM,2021,3,175026000000
TKM,2021,4,50007428571.4286
TKM,2021,5,252.572067620307
TKM,2021,6,252.572067620307
TKM,2021,7,6.20000001747076
TKM,2021,8,7248.70763225719
TKM,2021,9,9771.15467292006
TKM,2021,10,24679.2073877725
TKM,2021,11,7051.20211079213
TKM,2021,12,4.07165530742274
TKM,2021,13,53756.4049627784
TKM,2021,14,..
TKM,2021,15,..
TKM,2021,16,175026000000
TKM,2021,17,33.0581170797482
TKM,2021,18,..
TKM,2021,38,0.560178366847809
TKM,2021,40,..
TCA,2021,1,874603454.301532
TCA,2021,2,825681104
TCA,2021,3,1045782453.5755
TCA,2021,4,1045782453.5755
TCA,2021,5,126.656944007707
TCA,2021,6,126.656944007707
TCA,2021,7,9.02549747146406
TCA,2021,8,19331.2436023591
TCA,2021,9,18249.9194129479
TCA,2021,10,23114.7902123091
TCA,2021,11,23114.7902123091
TCA,2021,12,6.96031940340833
TCA,2021,13,..
TCA,2021,14,..
TCA,2021,15,..
TCA,2021,16,1045782453.5755
TCA,2021,17,..
TCA,2021,18,..
TCA,2021,38,0.101584098718356
TCA,2021,40,0.00326750077470616
TUV,2021,1,44813322.9441554
TUV,2021,2,64520000
TUV,2021,3,80134900
TUV,2021,4,60196405.7138393
TUV,2021,5,124.201642901426
TUV,2021,6,124.201642901426
TUV,2021,7,1.8041359113616
TUV,2021,8,4396.04894488478
TUV,2021,9,6329.21326270355
TUV,2021,10,7860.98685501275
TUV,2021,11,5905.08198095343
TUV,2021,12,3.8514037023984
TUV,2021,13,..
TUV,2021,14,..
TUV,2021,15,..
TUV,2021,16,80134900.0000001
TUV,2021,17,..
TUV,2021,18,56.0681378728337
TUV,2021,38,0
TUV,2021,40,0
UGA,2021,1,42210585952.7826
UGA,2021,2,130881017931600
UGA,2021,3,148310247630400
UGA,2021,4,40529788748.6737
UGA,2021,5,113.316850658901
UGA,2021,6,113.316850658901
UGA,2021,7,3.53658034070898
UGA,2021,8,919.401675217265
UGA,2021,9,2850759.45818567
UGA,2021,10,3230390.83787673
UGA,2021,11,882.791717542504
UGA,2021,12,0.258075577364949
UGA,2021,13,6354.79552479968
UGA,2021,14,..
UGA,2021,15,..
UGA,2021,16,148310247630401
UGA,2021,17,41.7136307424781
UGA,2021,18,11.8855727317333
UGA,2021,38,0.0614632324989222
UGA,2021,40,7.47552032336567
UKR,2021,1,101499127456.662
UKR,2021,2,2596298503085.61
UKR,2021,3,5450849000000
UKR,2021,4,199765859570.935
